Hypocotyl colour,Stem determination,Days to 50% flowering,Flower colour,Leaf shape,Leaflet colour,Pubescence colour,Pubescence density,Pubescence type,Plant height,Number of primary branches,Pod colour,Number of pods per plant,Days to 80% maturity,Seed coat colour,Cotyledon colour,Hilum colour,Seed coat pattern,Strophiole at the hilum,Seed coat surface lusture,Number of seeds per pod,100 seed weight (g),Seed yield per plant (g),Days to pod initiation,Number of node per plant
1,0,41,2,1,1,1,1,2,51.2,2.8,2,31,100,1,0,1,0,1,0,2,12.8,4.52,50,14
1,2,43,2,1,1,2,1,2,61.8,3,3,41,106,4,1,1,0,1,0,2,12,6.44,55,13.8
1,0,46,2,1,1,2,0,2,45,3.6,1,50.2,105,3,1,1,1,1,1,1.8,9,8.04,57,11.4
1,2,63,2,1,2,2,0,1,92.2,4.8,1,72.8,114,3,1,1,1,1,0,2,7.9,10.62,75,23
1,2,46,2,1,1,2,1,1,63.4,2,3,29.2,103,1,0,1,0,1,0,2,9.7,0,58,15.6
1,2,63,2,1,2,2,1,2,91.6,3.2,3,69.6,113,3,1,1,1,1,0,2,9.2,8.92,76,20
1,0,49,2,1,2,2,0,1,42.8,3.6,2,45.8,111,3,1,1,0,1,0,2,9.6,5.4,59,13
0,0,46,3,1,0,1,0,2,34.8,3.4,3,54.2,112,4,1,1,1,1,1,2,9.8,3.78,58,11.8
1,0,44,0,1,1,2,2,2,52.8,2.6,1,33.8,107,4,1,1,1,1,1,2,10.3,4.8,56,14.4
1,0,42,2,1,1,2,1,1,55.4,2.4,1,29.8,107,4,1,0,1,1,1,2,9.8,1.9,55,12.2
1,0,42,2,1,1,2,0,1,62,1.8,1,23.8,105,4,1,0,1,1,1,2,9.7,1.52,54,13.6
1,0,41,2,1,1,2,1,2,47.6,2.6,1,32.4,107,4,1,1,1,1,1,2,9.2,3.4,53,12.4
1,0,43,2,1,1,2,0,1,60.2,3.4,1,44,106,4,1,1,1,1,1,1.8,8.6,3.2,54,14.8
1,2,52,2,1,2,2,1,2,70.8,3.8,1,42.8,111,3,1,1,1,1,0,2,9.5,3.78,61,15.2
1,0,43,2,1,1,2,1,2,43.6,3.2,1,29.2,106,4,1,0,1,1,0,1.8,8.6,4.06,54,12.2
1,0,44,2,1,1,2,1,2,51.2,3.2,1,39.2,105,4,1,0,1,1,1,2,10.3,3.9,54,11.2
1,0,41,2,1,1,1,2,2,51.2,1.8,1,20.2,88,4,1,1,0,1,1,2.2,7.3,2,50,10.8
1,0,44,2,1,1,2,1,2,43.4,3,1,39.8,106,4,1,0,1,1,1,2,10.9,7.06,55,13.4
1,0,40,2,1,1,2,1,1,35.4,2.6,1,40,108,4,1,1,1,1,1,2,9.5,2.88,53,12.2
1,2,63,2,1,2,1,1,2,72.6,4.4,1,63,113,3,1,1,1,1,0,2,8.5,7.82,76,17.4
1,2,58,1,1,2,2,2,2,75.6,3.8,1,38.6,107,1,0,1,1,1,0,2,7.6,2.34,70,13.2
1,0,39,2,1,0,2,3,0,34.8,3.4,1,33,106,4,1,1,1,1,0,2.2,10,4.7,50,11
1,2,52,2,1,2,2,1,1,57,2.6,1,37.8,111,3,1,1,0,1,0,2,11.1,6.08,64,14
1,2,55,2,1,2,2,0,1,47.75,7.75,1,82.5,108,1,0,0,0,1,0,2,6.9,7.12,64,14
1,2,54,2,1,2,2,1,2,61.8,3.2,3,34.4,107,1,0,1,0,1,0,2,8.1,4.08,64,14.4
1,2,54,2,1,1,2,0,2,72.6,2.4,1,43.4,106,3,1,1,0,1,0,2.4,8.7,6.26,66,16.8
1,2,55,2,1,2,2,0,2,70.2,2.2,2,45.8,106,3,1,1,1,1,0,2,9.6,4.78,36,14.8
0,2,48,3,1,2,2,0,1,48,5.2,2,58,109,3,1,0,0,1,0,2.2,6.9,3.98,58,12.6
1,2,48,2,1,1,2,1,2,56,2.6,1,46.6,107,4,1,0,1,1,1,2,9.6,2.98,57,15
1,2,55,2,1,2,2,0,2,75.4,2.8,1,40.8,108,3,1,1,0,1,0,2,9.2,5.52,65,16
1,0,51,2,1,1,2,0,2,51.8,3,1,46.6,110,3,1,1,0,1,0,2,9.7,5.98,60,13.6
1,0,45,2,1,1,2,1,2,49.5,3,1,50,107,4,1,0,1,1,1,2,9.6,3.82,54,12.75
1,0,44,2,1,2,2,1,2,44.2,1.8,1,26.8,108,4,1,1,1,1,1,2,9.3,4.32,56,12.8
1,0,44,0,1,2,2,0,1,50.2,2.2,1,34.6,109,4,1,1,1,1,1,2,10.1,3.58,54,15.4
1,2,44,2,1,2,1,1,2,64.4,1.4,2,18.4,104,1,0,3,1,1,0,2,11.6,4.68,54,13.4
1,0,39,2,1,1,2,2,2,39.4,3.4,2,22.6,106,4,1,1,1,1,0,2,15.2,3.42,48,9.6
1,0,38,2,1,2,1,2,2,46.4,2.4,1,35.2,85,4,1,1,1,1,1,2,10.6,6.7,48,9.8
0,0,35,3,1,1,2,0,1,48.4,1.6,2,17.6,90,3,1,1,1,1,1,2.6,16,7.92,45,10.4
0,0,39,3,1,1,2,1,2,47.2,3.2,1,33,103,3,1,1,0,1,0,2,12.9,6.6,50,10.1
1,0,42,2,1,2,2,1,2,57.2,3,1,46,106,4,1,0,1,1,1,2.2,9.6,8.06,54,13.2
1,2,39,0,1,2,1,1,2,62.4,3.4,1,28,105,0,1,0,0,0,1,2,11.5,2.94,50,11.4
1,0,39,1,1,1,2,1,2,38.8,2.6,2,25.4,106,3,1,0,1,1,0,2.2,13.1,4.74,49,8.4
1,0,28,2,1,1,2,2,2,32.2,1.4,2,14.8,92,4,1,1,0,1,0,2.2,13.3,3.62,36,8.2
1,2,45,0,1,2,2,1,1,44,2.4,2,21,106,1,0,0,0,1,0,2,6.9,1.12,55,11.6
1,0,41,0,1,1,2,1,2,47.5,1.5,1,16,105,1,0,0,0,1,0,2,9.6,3.4,53,11
1,2,40,1,1,2,2,0,2,62.4,3.4,2,31.2,103,3,1,1,0,1,0,2.2,11.2,5.82,50,13.4
1,2,38,0,1,1,2,2,2,45,2,2,26.2,102,3,1,1,0,1,0,2,10.7,3.56,49,10
1,2,46,2,1,2,2,0,2,52.4,2.2,1,26.4,110,4,1,1,1,1,0,2,8.4,2.92,55,10.4
1,2,56,1,1,2,1,0,2,62.6,3,3,30.4,108,1,0,0,1,1,0,2,6.7,2.38,67,12.8
1,2,42,2,1,2,2,1,2,59.4,2.4,2,24.2,102,3,1,1,1,1,0,1.8,11.9,0.98,53,12.2
1,0,40,2,1,1,2,1,1,47.4,2.4,2,29.8,99,3,1,0,1,1,1,2,12.5,4.78,51,11.2
1,2,44,2,1,1,2,1,2,59.4,1.2,1,28.8,104,4,1,0,1,1,1,2.2,10,4.22,54,13.6
1,2,43,0,1,1,1,1,2,58,1.5,1,14,107,1,0,1,0,1,0,2.25,9.8,2.98,55,10
1,0,47,2,1,1,2,1,1,54.66666667,3.333333333,2,37.66666667,105,4,1,0,1,1,1,2,9.9,3.3,56,11
1,2,53,1,1,2,2,0,1,74.2,3.4,3,76.2,109,4,1,6,1,1,1,2,9.3,8.06,62,14.4
1,2,42,2,1,1,2,1,2,46.8,2.4,1,30,106,4,1,0,1,1,1,1.8,11.1,3.36,54,11.4
1,2,46,1,1,1,2,0,2,59.2,2.4,1,31.6,107,4,1,0,1,1,1,2,11,3.74,57,13.6
1,2,43,2,1,1,2,1,2,62.2,2,1,31.4,106,4,1,1,1,1,1,4,10.4,5.4,54,13.6
1,2,47,2,1,1,2,2,2,55.4,1.6,3,33.6,107,4,1,0,1,1,1,2,10.2,8.12,57,13.4
1,0,43,2,1,0,2,1,2,31.66666667,2.333333333,2,32,105,1,0,1,1,1,0,2,13.9,2.76,52,7.666666667
1,0,43,1,1,2,2,0,1,67.25,3,1,61.25,105,4,1,0,1,1,1,2,10,2.68,54,13.75
1,0,45,2,1,1,2,2,2,59.5,3,1,56.5,100,4,1,0,1,1,1,2,9.3,2.74,55,12.5
1,0,44,2,1,0,1,1,2,45.8,2.2,2,19.6,106,3,1,1,1,1,0,2,8.7,1.32,54,10
0,2,51,3,1,1,1,0,2,60,2.6,3,29.6,107,3,1,1,1,1,0,2,7.3,3.62,61,11.4
1,0,38,2,1,1,1,1,2,48,3.2,1,27.8,92,3,1,1,1,1,0,1.8,10.6,5.08,49,10.6
1,0,46,2,1,2,2,1,2,64.6,3.8,1,62.6,106,4,1,0,1,1,1,2,10.8,3.44,55,14.6
1,0,48,2,1,2,2,2,2,51,1.8,1,36.6,107,4,1,0,1,1,1,2.2,10,2.74,57,12.6
1,0,40,2,1,1,1,2,2,44.2,3.8,2,43.8,88,3,1,1,0,1,0,2.2,7.5,5.76,52,11.2
1,2,49,2,1,1,2,0,1,45.2,4.6,1,76.6,107,3,1,1,1,1,0,2.6,6.8,7.86,63,15.6
1,2,42,2,1,1,2,1,2,51.2,2.8,1,26.6,105,4,1,0,1,1,1,2,9,3.68,52,11.2
1,2,49,2,1,2,1,2,2,60.8,3.2,1,66.8,107,3,1,1,1,1,0,2,7.4,5.5,61,15.8
1,2,44,2,1,2,2,0,2,43.6,2.8,1,43.2,108,3,1,0,1,1,0,2.2,8.5,5.2,55,10.6
1,0,41,2,1,1,2,2,2,54.4,3.4,1,56.2,101,4,1,0,1,1,1,2.2,8.7,5.9,53,14.2
1,0,40,2,1,1,2,2,1,46,2.4,1,27,91,3,1,0,1,1,0,2.4,9.7,4.18,50,10.6
1,0,40,2,1,1,2,1,2,50,2.75,2,36.5,106,3,1,0,1,1,0,2,8.8,4.62,52,12
1,0,50,2,1,1,2,1,2,58.4,3.6,1,64.6,104,3,1,1,0,1,1,2,10.4,9.4,59,14.2
1,0,43,2,1,1,2,1,2,75.2,2.8,1,47.8,105,4,1,0,1,1,1,2,9.4,6.46,52,14.6
1,0,44,2,1,1,2,1,1,61.6,3.4,1,51,105,4,1,0,1,1,1,2,9.8,4.4,54,15.8
1,0,44,1,1,1,2,2,2,66,3.2,1,50.2,106,3,1,6,1,1,0,2,8.6,5.3,54,14.6
1,2,50,2,1,2,2,1,1,86.25,2.25,1,37.75,108,0,1,0,0,0,0,2,8.9,2,61,16.5
1,2,49,2,1,0,2,1,2,54.4,3.8,1,36,107,4,1,0,1,1,1,2.4,8.2,3.84,60,10.8
1,0,44,2,1,1,1,2,2,48.4,2.8,2,32.6,108,3,1,0,0,1,0,2,10,6.44,53,12.4
1,0,44,2,1,1,2,2,2,42,2.8,2,31.2,100,4,1,0,1,1,1,2,12.7,4.22,54,10.6
1,0,42,2,1,2,2,2,2,54,3,1,28.6,106,3,1,1,1,1,0,2,13.3,2.98,53,11.2
1,0,42,2,1,1,1,2,2,38.6,2.4,1,32.4,104,3,1,0,1,1,0,2,11,5.12,52,9.8
1,0,41,2,1,0,2,3,0,38.8,3.4,1,40.2,106,4,1,0,1,1,0,2,11.6,2.5,50,10.6
1,0,44,2,1,2,2,0,2,38.6,3.6,2,45.6,110,3,1,0,1,1,0,2.2,8.9,3.34,53,11.6
1,0,44,2,1,2,2,1,2,60.25,4.25,1,87.25,105,4,1,1,1,1,1,2.25,10.2,4.42,55,15
1,0,41,2,1,1,2,2,2,50.6,3.4,2,39.2,99,4,1,1,0,1,0,2.6,13.7,6.08,50,11.6
1,0,31,2,1,1,1,2,2,42.2,1.8,1,20.2,91,3,1,0,1,1,1,2,14.8,4.94,41,11.6
1,1,47,2,1,2,2,0,1,53.8,3.8,1,46.4,106,1,0,0,0,1,0,2,7.8,3.24,56,12.4
0,0,38,3,1,2,2,1,2,29.6,2.6,2,28.4,99,2,1,1,0,1,0,2,9.3,2.7,49,10.2
1,2,44,2,1,2,2,0,1,67.4,2.6,1,68.8,105,2,1,1,0,1,1,2.2,9.2,5.56,54,12.8
1,0,40,2,1,2,1,2,2,53,4,2,41.4,96,1,0,1,0,1,1,2,11.9,8.1,49,14.2
0,0,46,3,1,1,1,2,2,31.4,2,3,34.8,113,4,1,1,1,1,1,2.2,10.1,2.58,57,11.8
1,0,44,2,1,2,2,1,2,58.2,2.4,1,30.2,110,4,1,1,1,1,1,2,8.2,3.5,55,13
1,2,52,0,1,2,2,2,2,74,2.8,1,25.2,111,3,1,1,0,1,0,2,8.8,3.94,61,12.8
1,0,48,0,1,1,2,1,2,42.8,2.4,1,37.8,109,3,1,0,0,1,0,2,6.4,3.1,57,12.2
0,2,50,3,1,2,2,0,2,50.6,3.4,1,35.2,111,3,1,0,0,1,0,2,8.7,4.36,61,11.4
1,2,49,2,1,2,2,2,2,55.8,3.4,1,44.8,107,1,0,1,0,1,1,2.2,8.9,3.74,60,14.2
1,0,44,2,1,2,2,1,2,69.8,3,3,49.8,105,4,1,0,1,1,1,2,9.5,5.74,55,12.2
1,0,40,2,1,1,2,3,0,29.6,3,2,25.6,103,3,1,1,1,1,1,2.4,10.3,5.32,51,10.8
1,0,49,2,1,2,2,0,1,50,3,2,47.6,106,3,1,1,0,1,0,2.4,8.9,5.94,58,13
0,0,39,3,1,1,2,1,1,24.6,2,2,24,99,4,1,1,1,1,0,2,10.5,3.5,49,9.2
1,0,46,2,1,2,2,2,2,60.75,2.75,1,42.75,106,4,1,0,1,1,1,2.25,9.8,3.66,55,14.75
1,0,44,2,1,2,2,0,1,54,3.5,1,72.75,104,4,1,0,1,1,1,2,9.8,5.02,55,14.5
0,0,41,3,1,1,2,2,2,29,3.2,1,37.4,96,3,1,0,1,1,1,2,9.8,5.74,53,9.8
1,0,40,2,1,1,2,1,2,20.2,3.8,2,44,106,3,1,1,0,1,1,2,9.8,7.08,51,9.6
1,0,42,2,1,2,2,2,2,51.4,4.6,1,47.8,105,4,1,0,1,1,1,2,10.4,5.06,53,13
1,0,40,2,1,1,2,1,1,49.2,2.4,1,23.6,93,3,1,1,0,1,1,1.8,11.8,0,51,10.8
0,0,35,3,1,1,1,1,2,34.8,4.6,2,49,91,3,1,1,0,1,1,2,7.9,5.72,46,9.6
1,0,46,2,1,2,2,1,1,58.5,4,1,46.5,107,4,1,0,1,1,1,2.75,9.3,4.16,55,13
1,0,47,2,1,2,2,1,2,62.2,4.2,1,63.2,106,4,1,0,1,1,1,2,9.8,5.8,57,14.2
1,2,40,2,1,0,2,3,0,48.6,2.4,1,24.4,110,4,1,1,0,1,1,2,10.4,3.74,48,9
1,2,53,2,1,2,1,0,2,62.6,3.2,1,33.8,108,3,1,1,1,1,0,2,7.9,4.68,61,14.4
1,0,41,2,1,1,2,2,1,41.4,4.8,1,27.4,99,4,1,1,0,1,1,2.4,15,4.28,53,10.4
1,2,53,2,1,2,2,0,2,50.2,3.2,3,32,113,3,1,0,0,1,1,2,10.2,3.82,61,10.2
1,2,52,2,1,2,2,0,2,73.8,2.6,1,44,114,3,1,0,0,1,0,2,9.5,5.64,60,12.4
1,0,35,2,1,1,2,1,2,41.6,3.2,1,26.6,109,3,1,0,1,1,1,2,11.9,4.78,46,9.8
0,2,38,3,1,1,1,2,2,43.25,2.5,1,32.75,108,1,0,1,0,1,0,2,10.6,3.74,49,9.5
1,2,46,2,1,2,2,1,2,62.4,2.4,1,37.2,106,4,1,0,1,1,1,2,9.6,2.26,55,13.2
1,2,51,2,1,1,2,2,2,56,2.8,1,34.2,113,3,1,1,0,1,0,2,9.4,3.94,59,11.6
1,2,49,2,1,2,2,1,1,78.33333333,3.333333333,3,61.66666667,105,4,1,1,0,1,0,2,10.4,2.5,60,19.33333333
1,2,46,2,1,2,2,1,1,74.2,3,3,45.2,106,4,1,1,1,1,0,2,11,3.96,55,16
1,2,48,2,1,1,2,2,2,50.8,4,1,42.8,107,0,1,0,0,0,0,2.4,8.2,4.28,57,10.4
1,2,46,2,1,1,2,1,1,55.6,2.6,1,36.8,107,4,1,0,1,1,1,2,9.8,4.1,56,12.4
1,2,44,2,1,1,2,2,2,56.2,2.8,1,60.2,111,4,1,0,1,1,1,2.2,10.4,6.94,55,13.4
1,2,55,1,1,2,2,1,2,73.4,2.6,1,45.4,113,4,1,1,0,1,0,2.8,6.5,3.98,63,14.4
1,2,48,2,1,1,2,2,1,49,3,1,40.6,115,3,1,1,0,1,0,2.2,9.8,5.3,57,10.6
0,0,38,3,1,0,1,2,2,47.25,4.75,1,49.25,113,1,0,1,0,1,0,2,11.8,6.12,50,11
1,2,49,0,1,2,2,1,1,60.8,3.6,2,37.6,103,1,0,1,0,1,0,2.4,7.4,2.82,61,13
0,0,37,3,1,1,2,3,0,52.5,3.5,1,30,112,3,1,0,0,1,1,2.75,9.6,3.3,49,10.75
1,2,44,1,1,1,2,2,2,63.2,4.6,1,59.6,105,4,1,1,1,1,1,2,10.2,4.48,55,16.2
1,0,41,2,1,1,2,0,1,57.4,2.4,1,26.6,106,1,0,0,0,1,0,2,14.2,4.34,52,10.6
0,0,44,3,1,1,1,2,2,50,3.333333333,1,20.66666667,111,3,1,1,0,1,0,2,13.5,4.6,53,10.66666667
1,2,46,2,1,1,2,0,2,44.25,5.5,1,58.25,105,3,1,6,1,1,1,2.5,9,2.1,57,13
1,0,45,1,1,2,2,1,2,48.8,3,1,63.2,113,4,1,0,1,1,0,2.4,6.3,4.8,54,13.6
1,2,51,2,1,2,2,0,1,67.25,5.25,1,75.75,106,3,1,0,0,1,0,2,9.1,5.26,60,15.75
1,2,46,2,1,2,2,0,1,54,4,1,53.6,108,4,1,1,1,1,1,2.4,8.9,5.44,54,13.4
1,2,43,1,1,1,2,2,2,65.6,2.8,1,45.8,109,4,1,0,1,1,1,2.4,8.7,6.58,54,12.2
1,1,49,2,1,2,2,1,1,61.4,3.4,2,63,105,1,0,0,0,1,0,2,7.3,4.64,58,10.8
1,2,47,2,1,2,2,2,2,79,2.6,1,55,113,3,1,1,0,1,1,2.6,6.4,6.1,57,14.4
0,0,40,3,1,0,2,1,1,57.4,2.2,1,25.8,107,3,1,0,1,1,0,2.6,13.5,5.4,50,9.8
1,2,46,2,1,1,2,2,2,67.8,3,1,71.8,112,4,1,1,0,1,0,2.6,9.5,8.3,56,15.8
0,0,33,3,1,1,1,0,2,28.4,3.6,1,35.4,85,3,1,1,0,1,0,2,11.4,9.48,40,8.6
1,0,43,1,1,1,2,1,1,51.8,3.6,2,44.2,100,3,1,1,0,1,0,2.2,11.7,9.52,52,11
1,2,56,2,1,2,1,1,2,83,2.8,1,31.8,111,1,0,3,0,1,0,2.2,8.3,1.96,36,13.2
1,2,44,2,1,1,2,1,2,54,4,1,47.2,105,4,1,1,1,1,1,2.2,9.8,6.04,54,13.8
1,2,51,2,1,2,2,1,1,88.8,2.8,1,35.2,112,0,1,0,0,0,0,2,6.6,1.6,63,14.6
1,2,49,2,1,2,2,0,2,79.2,5.6,1,60.2,107,1,0,0,0,1,0,1.4,6.7,2.46,62,18.6
1,2,45,2,1,1,2,1,2,61.6,3.8,1,46.8,107,4,1,1,1,1,1,2,8.9,5.38,56,14.8
1,2,42,1,1,1,2,1,2,60.4,3.6,1,40.4,107,4,1,0,1,1,1,2,8.9,3.38,52,12.6
1,2,57,1,1,1,2,0,1,45.2,3.2,1,33.6,112,4,1,0,1,1,1,2,7.2,2.12,67,11.4
1,2,43,2,1,0,1,1,2,34.8,4.4,1,41.2,108,1,0,0,0,1,0,2.2,7.9,6.12,54,11.4
1,2,42,2,1,1,1,1,2,47.6,5.4,2,51,112,3,1,0,0,1,0,2.4,8.8,7.14,53,12.4
1,0,43,2,1,1,2,1,1,48.8,3.2,1,48.6,111,3,1,1,0,1,0,2.6,9.1,7.16,55,13.6
1,0,49,2,1,1,2,0,2,37.4,5.6,1,96.2,111,4,1,0,1,1,0,2.4,7.7,7.86,60,13.2
1,2,56,2,1,2,2,0,2,49.66666667,5.333333333,3,83,115,3,1,0,0,1,1,2.333333333,7.6,2.02,66,13
1,2,49,2,1,2,2,0,2,50.8,2.6,3,37,112,4,1,0,0,1,1,2.6,7.4,2.54,58,12.6
1,2,44,1,1,1,2,1,2,60,3.8,1,67.6,107,4,1,1,1,1,1,2.2,9.7,9.34,54,16
1,2,42,2,1,1,1,0,2,49,4.5,1,78.5,111,4,1,1,1,1,0,2.5,8.9,4.58,53,15.5
1,0,32,2,1,0,1,3,0,15,3.333333333,1,27,106,3,1,0,0,1,1,2.666666667,15.1,4.04,44,6
0,0,35,3,1,1,0,1,2,35.2,3.8,3,32.4,91,3,1,1,1,1,1,2.2,12.4,7.44,46,10
1,0,42,2,1,2,2,1,2,58.5,3.25,1,69.5,105,4,1,0,1,1,1,2,10.7,5.9,54,14.75
0,0,32,3,1,1,1,0,2,38.66666667,1.333333333,2,32.66666667,103,3,1,6,1,1,0,2.333333333,9,1.92,43,14.33333333
1,0,28,1,1,2,2,1,2,41.6,1.6,1,34.4,83,2,1,1,0,1,1,2.8,13.2,8.82,36,12.8
0,0,31,3,1,1,1,0,2,23.8,2,1,36,85,4,1,1,1,1,0,2,10.7,11,39,8
1,0,64,1,1,1,0,1,2,20.2,4.2,1,47.2,84,3,1,1,1,1,0,1.8,11.1,0,42,9
1,0,35,1,1,1,1,0,2,23.75,4.5,3,44.75,91,3,1,1,1,1,0,2,11.2,0,46,9.5
1,0,49,2,1,1,2,1,2,29,5.4,2,70,105,1,0,1,0,1,0,2,10.1,11.74,58,9.4
1,0,30,2,1,2,1,1,2,18,1,3,27.4,80,3,1,1,1,1,1,2,9.8,2.82,38,8.2
1,0,42,1,1,2,2,1,2,53.8,2.2,1,52,99,3,1,1,0,1,1,2.2,8.7,8.5,52,15
1,2,42,2,1,2,2,1,2,55.8,4,1,59.6,105,4,1,1,1,1,1,2.4,9.2,7.8,53,13.4
0,0,40,3,1,1,2,1,1,44.6,5.2,1,53.6,99,3,1,1,0,1,0,2.2,10.6,7.5,51,12.2
0,2,55,3,1,2,2,0,2,87.2,3,1,48.8,112,4,1,6,1,1,0,2.8,7.1,5.9,67,17.6
1,2,55,2,1,2,0,0,2,64.6,4.2,3,58.4,113,1,1,0,1,1,1,2.2,5.8,4.14,66,14.8
1,0,29,2,1,1,2,0,1,41,3.4,2,26.2,96,0,1,0,0,0,0,2,7.4,4.08,37,10
1,2,48,2,1,1,2,1,2,61.8,3.4,1,58.4,105,4,1,0,1,1,1,2,9.4,5.4,57,14.6
1,0,40,0,1,1,2,1,1,51.6,4.2,1,54.2,106,4,1,0,0,1,0,2.2,7.5,0,51,13.6
1,2,49,1,1,1,2,1,2,68,4.8,1,69.6,106,3,1,0,0,1,0,2,11.8,7.72,62,16
0,0,39,3,1,1,2,2,2,36.4,3.4,1,29,112,1,0,1,0,1,0,2.6,10,3.76,48,9
1,2,61,1,1,2,2,0,2,63.6,3.6,3,49,107,3,1,0,0,1,1,2,7.4,4.24,71,13.6
1,2,47,1,1,1,2,1,2,64.2,3.2,1,39.2,105,0,1,0,0,0,0,2,9.4,5.04,56,12.6
1,0,46,2,1,0,1,1,2,32.8,4.2,3,48,114,4,1,1,1,1,1,2,9.1,4.26,57,11.6
1,0,45,2,1,1,2,2,2,49.6,3.8,1,29.4,112,0,1,0,0,0,0,2,8.7,2.5,56,11.8
1,2,47,2,1,2,2,1,1,59.25,2.75,2,33,113,3,1,1,0,1,0,2,8.9,2.32,57,12
1,0,42,2,1,1,2,1,1,43.6,6,2,44.6,107,1,0,0,1,1,0,2.2,8,7.46,51,10.4
1,2,43,2,1,1,2,1,2,32.6,2.6,2,26,107,1,0,0,0,1,0,2.4,7.8,3.84,52,8.8
1,2,49,2,1,2,2,1,2,83.2,3.2,1,32.8,113,0,1,0,0,0,1,2,7.5,2.76,60,13.8
1,0,47,2,1,1,2,1,2,52.4,2.6,1,31.6,115,0,1,0,0,0,0,2,6,2.88,57,9.4
1,2,48,2,1,2,2,0,2,47,2,1,34.2,110,4,1,1,1,1,0,2,7.6,5.76,56,11.6
1,2,50,2,1,2,2,0,2,57,1.666666667,1,20.66666667,105,0,1,0,0,0,0,1.666666667,6.7,0.42,60,13.33333333
1,0,43,2,1,1,1,1,2,46.2,2.8,3,21,108,4,1,1,0,1,0,2,11.1,2.48,54,10.8
1,2,44,2,1,2,2,1,2,62.5,2,1,29.5,105,1,0,1,0,1,0,2,7.7,1.4,55,13
1,2,47,1,1,2,2,1,1,66,3.2,3,23.4,114,3,1,1,0,1,1,1.8,6.9,2.66,56,11
1,2,47,2,1,2,2,1,2,63.2,3.4,3,31.4,112,1,0,3,1,1,1,2,6.7,3.28,57,13.6
1,2,56,1,1,2,0,0,2,85,1.2,3,32.8,109,3,1,1,1,1,0,2,7.8,3.14,67,14.6
0,2,57,3,1,2,0,0,2,60,2.666666667,3,48,114,1,0,1,1,1,0,2.666666667,7.4,1.64,69,15
1,2,57,2,1,2,2,1,1,73.33333333,2.333333333,1,22,107,3,1,0,1,1,0,2,6.9,1.5,70,13.33333333
1,2,50,1,1,2,2,1,2,71.5,4,1,50.75,108,3,1,1,1,1,1,2,7.6,4.7,62,17
1,0,46,2,1,1,2,0,2,63.6,2.8,1,50.4,106,4,1,0,1,1,0,1.8,9.1,3.66,55,14.2
1,0,35,2,1,1,1,1,2,50.6,3.8,3,47.6,94,1,0,1,1,1,0,2.2,10,8.82,44,15.6
1,2,54,2,1,2,2,1,2,72.6,4.4,1,23,115,0,1,0,0,0,0,2,6.1,0.98,66,16.8
1,2,49,1,1,2,2,1,2,64,1,3,17.5,109,1,0,1,0,1,0,2,6.8,1.24,58,12.25
1,2,44,2,1,1,2,0,1,68.8,3.4,1,48.8,107,3,1,1,0,1,0,2.2,8.1,4.42,55,14.2
1,0,39,0,1,1,1,1,2,38.6,4.2,1,40.6,106,0,1,0,0,0,0,2,9.6,5.48,47,9.4
1,2,49,2,1,1,2,2,2,59.2,1.8,1,34.2,106,3,1,1,0,1,1,2.2,8.7,3.88,57,14
1,2,60,1,1,1,1,0,2,76.8,1.8,3,46.4,113,3,1,1,1,1,1,2,9,5.32,71,17.2
0,0,42,3,1,2,2,0,2,33.8,4.4,1,37.2,114,3,1,0,0,1,1,2,9.6,5.2,52,10.2
1,2,49,2,1,1,0,0,2,71.2,1.4,1,35.2,114,3,1,1,0,1,0,2,7.6,3.52,56,18
1,2,51,2,1,2,2,1,2,68.4,3.4,1,37.4,111,3,1,0,0,1,1,2,7.5,2.96,63,14.4
1,0,38,2,1,1,2,2,2,49.6,2.8,1,28.4,92,3,1,1,1,1,0,2,9.9,4.1,47,10.8
1,0,38,2,1,1,2,2,2,44.5,3.5,1,27.5,91,3,1,0,1,1,1,2,10.7,4.9,46,10.25
0,0,36,3,1,1,1,1,2,41.8,5.6,3,54.4,93,1,0,1,0,1,0,2.6,11,6.8,44,9.6
0,0,37,3,1,2,2,2,2,48.4,3.6,1,52,96,3,1,1,0,1,1,2.6,9.8,7.88,48,10.4
0,2,36,3,1,2,2,1,2,67,4.2,1,50.4,109,3,1,0,0,1,0,2,10.2,7,48,12.6
1,2,39,2,1,0,2,3,0,53.25,1.5,1,26,109,4,1,0,1,1,0,2.5,11.5,5.1,48,11.75
0,0,50,3,1,1,1,1,1,49.6,3.6,3,37.2,110,1,0,0,0,1,0,1.8,7.8,2.26,60,11.8
1,2,45,2,1,1,1,2,1,58.4,4.6,1,44,109,3,1,0,0,1,0,2,10.4,5.82,54,12.8
0,2,42,3,1,1,1,2,1,47.2,4.8,1,29,114,3,1,0,0,1,0,2.6,9.8,5.24,54,10.6
0,0,40,3,1,1,1,2,2,52,3.8,1,39.2,113,1,0,0,0,1,0,2.4,11,6.62,52,11.2
0,0,45,3,1,1,1,1,2,49.2,2.8,3,38,113,4,1,1,1,1,1,2,10.1,4.42,54,11
0,0,42,3,1,1,2,1,2,44.6,3.2,1,48.6,111,3,1,1,1,1,0,2,10.9,6.82,53,10.4
1,0,45,2,1,2,1,0,2,58.2,2.6,3,43.2,112,4,1,1,1,1,1,2,8.8,4.82,54,12.2
1,2,51,2,1,2,2,0,2,66.6,3,2,35.8,106,3,1,6,1,1,0,2,6.8,1.48,62,13.8
